Mission,Orb. phase,Exposure time [s]
CHEOPS,0.8284547372807883,10
TESS,0.8284681071245235,120
CHEOPS,0.8284714100851651,10
TESS,0.8284843900964767,120
CHEOPS,0.8284880828226315,10
CHEOPS,0.8285047539542478,10
TESS,0.8285074367026225,120
TESS,0.8285166385998181,120
CHEOPS,0.8285214266917142,10
CHEOPS,0.8285380977564202,10
TESS,0.828541712864423,120
TESS,0.8285515005447593,120
CHEOPS,0.8285547704938865,10
TESS,0.8285553546815244,120
CHEOPS,0.8285714432313528,10
TESS,0.8285866313604318,120
CHEOPS,0.8285881142960588,10
CHEOPS,0.8286047871004356,10
TESS,0.8286078973271186,120
CHEOPS,0.8286214598379019,10
CHEOPS,0.8286381309026079,10
TESS,0.8286512187682983,120
CHEOPS,0.8286548036400742,10
TESS,0.8286676722578828,120
CHEOPS,0.8286714747716906,10
TESS,0.8286839527541506,120
CHEOPS,0.8286881474422465,10
CHEOPS,0.8287048201797128,10
TESS,0.8287070072557257,120
TESS,0.8287162056735795,120
CHEOPS,0.8287214913113292,10
CHEOPS,0.828738164115706,10
TESS,0.8287412766595741,120
TESS,0.8287510695589229,120
CHEOPS,0.8287548367862619,10
TESS,0.8287549177406608,120
CHEOPS,0.8287715079178782,10
TESS,0.8287862058612494,120
CHEOPS,0.8287881805884342,10
CHEOPS,0.8288048550655714,10
TESS,0.8288074667427445,120
CHEOPS,0.8288215260633669,10
CHEOPS,0.8288381988677437,10
TESS,0.8288507919309076,120
CHEOPS,0.8288548699324496,10
TESS,0.828867237525063,120
CHEOPS,0.8288715427368264,10
TESS,0.8288835154118247,120
CHEOPS,0.8288882154073823,10
CHEOPS,0.8289048865389987,10
TESS,0.8289065777419182,120
TESS,0.8289157728142513,120
CHEOPS,0.828921559276465,10
CHEOPS,0.8289382320139314,10
TESS,0.8289408405216355,120
TESS,0.8289506385730864,120
TESS,0.8289544807997973,120
CHEOPS,0.8289549031455478,10
CHEOPS,0.8289715758830141,10
TESS,0.8289857804289774,120
CHEOPS,0.8289882486204805,10
CHEOPS,0.8290049196851864,10
TESS,0.8290070360914601,120
CHEOPS,0.8290215924226527,10
CHEOPS,0.8290382635542691,10
TESS,0.8290503650935168,120
CHEOPS,0.8290549362917354,10
TESS,0.8290668027253328,120
CHEOPS,0.8290716090292019,10
TESS,0.8290830780694987,120
CHEOPS,0.8290882800939078,10
CHEOPS,0.8291049528313741,10
TESS,0.8291061481612005,120
TESS,0.8291153399549231,120
CHEOPS,0.8291216255688405,10
CHEOPS,0.8291382967004568,10
TESS,0.8291404043167866,120
TESS,0.8291502076541603,120
TESS,0.8291540438589338,120
CHEOPS,0.8291549710437732,10
CHEOPS,0.8291716422423,10
TESS,0.829185354929795,120
CHEOPS,0.8291883149128559,10
CHEOPS,0.8292049877172327,10
TESS,0.8292066055070861,120
CHEOPS,0.8292216587150282,10
CHEOPS,0.829238331519405,10
TESS,0.8292499383230366,120
CHEOPS,0.8292550041899609,10
TESS,0.829266367992513,120
CHEOPS,0.8292716753884877,10
TESS,0.8292826407271726,120
CHEOPS,0.8292883480590436,10
CHEOPS,0.8293050207965099,10
TESS,0.8293057187143036,120
TESS,0.829314907095595,120
CHEOPS,0.829321691861216,10
CHEOPS,0.8293383646655926,10
TESS,0.829339968178848,120
TESS,0.8293497766683238,120
TESS,0.8293536069180703,120
CHEOPS,0.8293550357302987,10
CHEOPS,0.829371708467765,10
TESS,0.8293849294975231,120
CHEOPS,0.8293883812721418,10
CHEOPS,0.8294050523368477,10
TESS,0.8294061748558017,120
CHEOPS,0.8294217249404933,10
CHEOPS,0.8294383978117804,10
TESS,0.8294495114856458,120
CHEOPS,0.8294550688764863,10
TESS,0.8294659331927828,120
CHEOPS,0.8294717416808631,10
TESS,0.8294822033848466,120
CHEOPS,0.8294884143514191,10
CHEOPS,0.8295050871557959,10
TESS,0.8295052892004963,120
TESS,0.8295144741693564,120
CHEOPS,0.8295217598932622,10
CHEOPS,0.8295384308910577,10
TESS,0.8295395319739991,120
TESS,0.8295493457493976,120
TESS,0.8295531699102963,120
CHEOPS,0.8295551036954345,10
CHEOPS,0.8295717765667217,10
TESS,0.8295845039983406,120
CHEOPS,0.8295884474976067,10
CHEOPS,0.8296051203019835,10
TESS,0.8296057442045173,120
CHEOPS,0.8296217929725395,10
CHEOPS,0.8296384641710662,10
TESS,0.8296490846482552,120
CHEOPS,0.8296551368416222,10
TESS,0.829665498459963,120
CHEOPS,0.8296718079732386,10
TESS,0.8296817660425205,120
CHEOPS,0.8296884807776154,10
TESS,0.8297048596866888,120
CHEOPS,0.8297051534481712,10
TESS,0.8297140413100283,120
CHEOPS,0.8297218245128772,10
CHEOPS,0.8297384972503435,10
TESS,0.8297390958360605,120
TESS,0.8297489147635612,120
TESS,0.8297527329694327,120
CHEOPS,0.8297551700547203,10
CHEOPS,0.8297718411194263,10
TESS,0.8297840785660686,120
CHEOPS,0.8297885138568926,10
CHEOPS,0.8298051867281798,10
TESS,0.8298053136201433,120
CHEOPS,0.8298218576590649,10
CHEOPS,0.8298385304634417,10
TESS,0.8298486578108645,120
CHEOPS,0.8298552015281476,10
TESS,0.8298650636602327,120
CHEOPS,0.8298718760052848,10
TESS,0.8298813287001945,120
CHEOPS,0.8298885487427512,10
TESS,0.8299044302397919,120
CHEOPS,0.8299052197405467,10
TESS,0.8299136083837897,120
CHEOPS,0.8299218924111026,10
CHEOPS,0.8299385652823897,10
TESS,0.8299386596312116,120
TESS,0.8299484837777247,120
TESS,0.8299522960285692,120
CHEOPS,0.8299552363470958,10
CHEOPS,0.8299719090845621,10
TESS,0.8299836530668863,120
CHEOPS,0.8299885802161785,10
TESS,0.8300048829688589,120
CHEOPS,0.8300052530205553,10
CHEOPS,0.8300219256242007,10
CHEOPS,0.8300385967558171,10
TESS,0.8300482309734737,120
CHEOPS,0.8300552694932835,10
TESS,0.8300646288605026,120
CHEOPS,0.8300719422976602,10
TESS,0.8300808912909581,120
CHEOPS,0.8300886132954558,10
TESS,0.8301040006590742,120
CHEOPS,0.8301052860329221,10
TESS,0.8301131755244616,120
CHEOPS,0.8301219588372989,10
TESS,0.8301382234263627,120
CHEOPS,0.8301386299020048,10
TESS,0.8301480528587986,120
TESS,0.8301518590877057,120
CHEOPS,0.8301553026394711,10
CHEOPS,0.8301719737041772,10
TESS,0.8301832275677039,120
CHEOPS,0.8301886464416435,10
TESS,0.8302044523844848,120
CHEOPS,0.8302053192460203,10
CHEOPS,0.8302219919165762,10
CHEOPS,0.8302386647878633,10
TESS,0.8302478042029934,120
CHEOPS,0.8302553373915089,10
TESS,0.8302641941276827,120
CHEOPS,0.8302720085900357,10
TESS,0.830280453948632,120
CHEOPS,0.830288681327502,10
TESS,0.8303035711452668,120
CHEOPS,0.8303053539980579,10
TESS,0.830312742598223,120
CHEOPS,0.8303220251965847,10
TESS,0.8303377872884241,120
CHEOPS,0.8303386978671407,10
TESS,0.8303476218729621,120
TESS,0.8303514221468422,120
CHEOPS,0.8303553689987571,10
CHEOPS,0.8303720417362234,10
TESS,0.8303828021354319,120
CHEOPS,0.8303887144067793,10
TESS,0.8304040217332004,120
CHEOPS,0.8304053855383957,10
CHEOPS,0.830422058275862,10
CHEOPS,0.8304387311471492,10
TESS,0.8304473773656027,120
CHEOPS,0.8304554020780344,10
TESS,0.8304637593279526,120
CHEOPS,0.830472074882411,10
TESS,0.8304800165393956,120
CHEOPS,0.8304887459471171,10
TESS,0.8305031416983699,120
CHEOPS,0.8305054186845834,10
TESS,0.8305123097388949,120
CHEOPS,0.8305220914220497,10
TESS,0.8305373510835752,120
CHEOPS,0.8305387624867557,10
TESS,0.830547190954036,120
TESS,0.8305509852059787,120
CHEOPS,0.8305554352911324,10
CHEOPS,0.8305721097013592,10
TESS,0.8305823766362496,120
CHEOPS,0.8305887806991548,10
TESS,0.8306035911488264,120
CHEOPS,0.8306054535704419,10
CHEOPS,0.8306221262409978,10
CHEOPS,0.8306387973726143,10
TESS,0.830646950528212,120
CHEOPS,0.8306554700431702,10
TESS,0.8306633245951327,120
CHEOPS,0.8306721411747865,10
TESS,0.8306795791970696,120
CHEOPS,0.8306888139122529,10
TESS,0.8307027121845625,120
CHEOPS,0.8307054866497192,10
TESS,0.8307118768795667,120
CHEOPS,0.8307221577813356,10
TESS,0.8307369149456366,120
CHEOPS,0.8307388304518916,10
TESS,0.8307467599681995,120
TESS,0.8307505481982047,120
CHEOPS,0.8307555032562682,10
CHEOPS,0.8307721743209743,10
TESS,0.8307819512039776,120
CHEOPS,0.8307888470584406,10
TESS,0.830803160497542,120
CHEOPS,0.8308055198628174,10
CHEOPS,0.8308221908606129,10
CHEOPS,0.8308388637319001,10
TESS,0.8308465236908213,120
CHEOPS,0.8308555347296956,10
TESS,0.8308628897284921,120
CHEOPS,0.830872207467162,10
TESS,0.8308791418547435,120
CHEOPS,0.8308888802046283,10
TESS,0.8309022826707552,120
CHEOPS,0.8309055512693343,10
TESS,0.8309114439533282,120
CHEOPS,0.830922224073711,10
TESS,0.8309364787407877,120
CHEOPS,0.8309388984839378,10
TESS,0.830946328982363,120
TESS,0.8309501112573412,120
CHEOPS,0.8309555695486437,10
CHEOPS,0.8309722422861101,10
TESS,0.8309815257047951,120
CHEOPS,0.830988913350816,10
TESS,0.8310027299131679,120
CHEOPS,0.8310055861551928,10
CHEOPS,0.8310222588257488,10
CHEOPS,0.8310389300242755,10
TESS,0.8310460968534306,120
CHEOPS,0.8310556026948315,10
TESS,0.8310624549956723,120
TESS,0.8310787045124175,120
CHEOPS,0.8310889465639142,10
TESS,0.8311018531569478,120
CHEOPS,0.8311056192344701,10
TESS,0.8311110110270896,120
CHEOPS,0.8311222920388468,10
TESS,0.8311360426028491,120
CHEOPS,0.8311389631035528,10
TESS,0.8311458979965265,120
TESS,0.8311496743164777,120
CHEOPS,0.83115563597484,10
CHEOPS,0.8311723069057251,10
TESS,0.8311811002056128,120
CHEOPS,0.8311889796431915,10
TESS,0.8312022992618836,120
CHEOPS,0.8312056524475682,10
CHEOPS,0.8312223235122742,10
CHEOPS,0.8312389962497405,10
TESS,0.8312456700160399,120
CHEOPS,0.8312556689872068,10
TESS,0.8312620201959421,120
TESS,0.8312782671031811,120
TESS,0.8313014236431404,120
TESS,0.8313105781677614,120
TESS,0.8313356063980002,120
TESS,0.8313454670776004,120
TESS,0.8313492373756141,120
TESS,0.8313806747733408,120
TESS,0.8314018686775095,120
TESS,0.8314452432455596,120
TESS,0.8314615854631223,120
TESS,0.831477829760855,120
TESS,0.8315009941293331,120
TESS,0.8315101452415229,120
TESS,0.8315351701931513,120
TESS,0.8315450360917639,120
TESS,0.8315488004347505,120
TESS,0.8315802492741584,120
TESS,0.8316014380262251,120
TESS,0.8316448164081689,120
TESS,0.8316611506633921,120
TESS,0.831677392418529,120
TESS,0.8317005646155258,120
TESS,0.8317097123821947,120
TESS,0.8317347340552127,120
TESS,0.8317446051728378,120
TESS,0.831748363493887,120
TESS,0.8317798238418864,120
TESS,0.8318010073749407,120
TESS,0.8318443895707782,120
TESS,0.8318607158636618,120
TESS,0.8318769550092926,120
TESS,0.8319001351686288,120
TESS,0.8319092795228665,120
TESS,0.8319342978503638,120
TESS,0.8319441741200909,120
TESS,0.8319479265530235,120
TESS,0.8319793983427041,120
TESS,0.8320005767236562,120
TESS,0.8320439626664771,120
TESS,0.8320602811308421,120
TESS,0.8320765176669666,120
TESS,0.8320997056548215,120
TESS,0.832108846596628,120
TESS,0.8321338617124252,120
TESS,0.8321437432011648,120
TESS,0.8321474895452495,120
TESS,0.8321789728435216,120
TESS,0.8322001461392823,120
TESS,0.8322435358959968,120
TESS,0.8322598463311118,120
TESS,0.8322760802577301,120
TESS,0.8322992760741037,120
TESS,0.8323084137372998,120
TESS,0.8323334255075763,120
TESS,0.8323433122822387,120
TESS,0.832347052604386,120
TESS,0.8323785474112497,120
TESS,0.8323997154879978,120
TESS,0.8324431090586061,120
TESS,0.8324594115982921,120
TESS,0.8324756428484937,120
TESS,0.8324988465602964,120
TESS,0.8325079808110613,120
TESS,0.8325329893696377,120
TESS,0.8325428812964022,120
TESS,0.8325466156635225,120
TESS,0.8325781219120673,120
TESS,0.8325992849036238,120
TESS,0.8326426822212153,120
TESS,0.8326589767985618,120
TESS,0.8326752055061677,120
TESS,0.8326984171133994,120
TESS,0.8327075478848227,120
TESS,0.8327325530978783,120
TESS,0.8327424503774761,120
TESS,0.832746178722659,120
TESS,0.8327776964797953,120
TESS,0.8327988542523395,120
TESS,0.832842255450735,120
TESS,0.8328585419988316,120
TESS,0.8328747680969312,120
TESS,0.8328979875995921,120
TESS,0.8329071150254945,120
TESS,0.8329321169599398,120
TESS,0.8329420193916396,120
TESS,0.8329457417817955,120
TESS,0.8329772709806129,120
TESS,0.8329984236679654,120
TESS,0.8330418285464339,120
TESS,0.8330581071991013,120
TESS,0.8330743307546052,120
TESS,0.8330975580857847,120
TESS,0.8331066821661663,120
TESS,0.8331316808220013,120
TESS,0.8331415884058031,120
TESS,0.833145304840932,120
TESS,0.8331768454814306,120
TESS,0.833197993016681,120
TESS,0.8332414017090432,120
TESS,0.8332576723993712,120
TESS,0.8332738933453687,120
TESS,0.833297128505067,120
TESS,0.8333062492399278,120
TESS,0.8333312446171524,120
TESS,0.8333411574199666,120
TESS,0.8333448679000683,120
TESS,0.8333764199822482,120
TESS,0.833397562432307,120
TESS,0.833440974938563,120
TESS,0.8334572376665513,120
TESS,0.8334734560030427,120
TESS,0.83349669905817,120
TESS,0.8335058163805996,120
TESS,0.8335308084792138,120
TESS,0.8335407265010405,120
TESS,0.8335444308922945,120
TESS,0.8335759945499762,120
TESS,0.8335971317810226,120
TESS,0.8336405481011722,120
TESS,0.8336568028668211,120
TESS,0.8336730185938063,120
TESS,0.8336962695443627,120
TESS,0.8337053835212715,120
TESS,0.8337303722743649,120
TESS,0.833740295515204,120
TESS,0.833743993951431,120
TESS,0.8337755691177042,120
TESS,0.8337967011966485,120
CHEOPS,0.8338398631358127,10
TESS,0.8338401212637815,120
TESS,0.833856368067091,120
CHEOPS,0.83385653440125,10
TESS,0.8338725812514802,120
CHEOPS,0.8338732070718059,10
CHEOPS,0.8338898798092722,10
TESS,0.8338958400305553,120
TESS,0.8339049505281225,120
CHEOPS,0.8339065508739781,10
CHEOPS,0.8339232236114446,10
TESS,0.8339299360695159,120
TESS,0.8339398645962779,120
CHEOPS,0.8339398947430608,10
TESS,0.8339435570105673,120
CHEOPS,0.8339565674136168,10
CHEOPS,0.8339732402179936,10
TESS,0.8339751436185218,120
CHEOPS,0.8339899112826995,10
TESS,0.8339962704784537,120
CHEOPS,0.8340065840201659,10
CHEOPS,0.8340232567576322,10
TESS,0.8340396944263908,120
TESS,0.8340559333342711,120
TESS,0.8340721438422438,120
CHEOPS,0.8340732733641814,10
TESS,0.834095410516748,120
TESS,0.8341045176687943,120
CHEOPS,0.8341066171663536,10
CHEOPS,0.8341232899038199,10
TESS,0.834139433543531,120
CHEOPS,0.8341399627081967,10
TESS,0.8341431200697038,120
CHEOPS,0.8341566354456631,10
CHEOPS,0.834173306510369,10
TESS,0.8341747181193394,120
CHEOPS,0.8341899792478353,10
TESS,0.8341958398940797,120
CHEOPS,0.8342066519853018,10
CHEOPS,0.8342233230500077,10
TESS,0.834239267589,120
CHEOPS,0.8342399957205636,10
TESS,0.834255498534541,120
CHEOPS,0.8342566685918508,10
TESS,0.8342717064330074,120
CHEOPS,0.8342733396565567,10
CHEOPS,0.8342900123271126,10
TESS,0.834294981069851,120
TESS,0.8343040847425558,120
CHEOPS,0.8343066835256394,10
CHEOPS,0.8343233561961954,10
TESS,0.8343290637267284,120
TESS,0.8343390026246049,120
CHEOPS,0.8343400290005721,10
TESS,0.8343426831288403,120
CHEOPS,0.8343567000652781,10
CHEOPS,0.8343733728696549,10
TESS,0.834374292620157,120
CHEOPS,0.8343900455402108,10
TESS,0.8343954092427953,120
CHEOPS,0.8344067165380064,10
CHEOPS,0.8344233894092935,10
TESS,0.8344388407516093,120
CHEOPS,0.8344400604739994,10
TESS,0.8344550637348107,120
CHEOPS,0.8344567331445554,10
TESS,0.8344712690237709,120
CHEOPS,0.8344734076216925,10
CHEOPS,0.8344900786863985,10
TESS,0.8344945514891333,120
TESS,0.8345036518832276,120
CHEOPS,0.8345067514907752,10
CHEOPS,0.8345234241613312,10
TESS,0.8345286275218794,120
TESS,0.8345385716387684,120
CHEOPS,0.8345400952929476,10
TESS,0.8345422461879768,120
CHEOPS,0.8345567680304139,10
CHEOPS,0.8345734407678803,10
TESS,0.8345738671878851,120
CHEOPS,0.8345901118325862,10
TESS,0.8345949785915109,120
CHEOPS,0.8346067845700526,10
CHEOPS,0.8346234555678481,10
TESS,0.8346384139142187,120
CHEOPS,0.8346401284391353,10
TESS,0.8346546290019908,120
CHEOPS,0.8346568011096912,10
TESS,0.8346708316145345,120
CHEOPS,0.834673472308218,10
CHEOPS,0.8346901449787739,10
TESS,0.8346941219753259,120
TESS,0.8347032190238995,120
CHEOPS,0.8347068177162403,10
CHEOPS,0.8347234888478566,10
TESS,0.8347281913839409,120
TESS,0.834738140652932,120
CHEOPS,0.834740161585323,10
TESS,0.8347418092471133,120
CHEOPS,0.834756832650029,10
TESS,0.8347734416887027,120
CHEOPS,0.8347735054544058,10
CHEOPS,0.8347901781249617,10
TESS,0.8347945480071368,120
TESS,0.834837987076828,120
TESS,0.8348541942022607,120
TESS,0.8348703942052981,120
TESS,0.8348936924615186,120
TESS,0.8349027860976609,120
TESS,0.8349277552460024,120
TESS,0.8349377097340058,120
TESS,0.8349413722393393,120
TESS,0.8349730162564307,120
TESS,0.8349941173558524,120
TESS,0.8350375603063477,120
TESS,0.8350537594025305,120
TESS,0.835069956862972,120
TESS,0.8350932629477112,120
TESS,0.8351023532383328,120
TESS,0.8351273190411534,120
TESS,0.8351372787481693,120
TESS,0.8351409352984758,120
TESS,0.8351725907572484,120
TESS,0.8351936867714784,120
TESS,0.8352371334020465,120
TESS,0.8352533246028002,120
TESS,0.8352695194537356,120
TESS,0.8352928335008143,120
TESS,0.8353019202451838,120
TESS,0.8353268828363044,120
TESS,0.8353368477623329,120
TESS,0.8353404983576123,120
TESS,0.8353721652580659,120
TESS,0.835393256120194,120
TESS,0.8354367065646559,120
TESS,0.83545288980307,120
TESS,0.8354690820444991,120
TESS,0.8354924039200965,120
TESS,0.8355014873858556,120
TESS,0.8355264466314555,120
TESS,0.8355364167764964,120
TESS,0.8355400614167487,120
TESS,0.8355717397588835,120
TESS,0.8355928255358199,120
TESS,0.8356362797272651,120
TESS,0.8356524550033398,120
TESS,0.8356686446352627,120
TESS,0.8356919744062892,120
TESS,0.8357010545265274,120
TESS,0.8357260104935169,120
TESS,0.8357359858575703,120
TESS,0.8357396244089748,120
TESS,0.8357713143266116,120
TESS,0.8357923948845356,120
TESS,0.8358358529567848,120
TESS,0.83585202027052,120
TESS,0.8358682072929366,120
TESS,0.8358915448924819,120
TESS,0.8359006216002889,120
TESS,0.835925574288668,120
TESS,0.8359355548717338,120
TESS,0.8359391874681112,120
TESS,0.8359708888274292,120
TESS,0.8359919642332512,120
TESS,0.8360354261193941,120
TESS,0.8360515854707897,120
CHEOPS,0.83605726689599,10
TESS,0.8360677698837002,120
CHEOPS,0.8360739380276064,10
CHEOPS,0.8360906107650727,10
TESS,0.8360911153786744,120
TESS,0.8361001887409608,120
CHEOPS,0.8361072835025392,10
CHEOPS,0.8361239547010659,10
TESS,0.8361251381507294,120
TESS,0.8361351239528076,120
TESS,0.8361387504603373,120
CHEOPS,0.8361406273716219,10
CHEOPS,0.8361573000421778,10
TESS,0.8361704633951572,120
CHEOPS,0.8361739711737941,10
CHEOPS,0.8361906439112605,10
TESS,0.8361915335819667,120
CHEOPS,0.8362073167156373,10
CHEOPS,0.8362239877134328,10
TESS,0.8362349992820034,120
CHEOPS,0.8362406604508992,10
TESS,0.8362511506710596,120
CHEOPS,0.836257333255276,10
TESS,0.8362673324744638,120
CHEOPS,0.8362740059927423,10
CHEOPS,0.836290678797119,10
TESS,0.8362906859317776,120
TESS,0.8362997558147222,120
CHEOPS,0.8363073497280041,10
CHEOPS,0.8363240225323809,10
TESS,0.8363247019458805,120
TESS,0.8363346929000607,120
TESS,0.8363383135194737,120
CHEOPS,0.8363406953367577,10
CHEOPS,0.8363573663345533,10
TESS,0.8363700378290644,120
CHEOPS,0.8363740391389299,10
CHEOPS,0.8363907118763964,10
TESS,0.8363911029306823,120
CHEOPS,0.8364073830080127,10
CHEOPS,0.8364240556785686,10
TESS,0.8364345723777022,120
CHEOPS,0.8364407267432746,10
TESS,0.8364507159382397,120
CHEOPS,0.8364573995476513,10
TESS,0.8364668950652273,120
CHEOPS,0.8364740722851177,10
TESS,0.8364902564179701,120
CHEOPS,0.8364907433498237,10
TESS,0.8364993229553941,120
CHEOPS,0.83650741608729,10
CHEOPS,0.8365240888247564,10
TESS,0.8365242658079419,120
TESS,0.8365342619811347,120
TESS,0.8365378765786102,120
CHEOPS,0.8365407598894623,10
CHEOPS,0.8365574326938391,10
TESS,0.8365696123967924,120
CHEOPS,0.8365741036916345,10
TESS,0.8365906723463082,120
CHEOPS,0.8365907764960113,10
CHEOPS,0.8366074509731485,10
CHEOPS,0.8366241220378545,10
TESS,0.8366341456072219,120
CHEOPS,0.8366407947753208,10
TESS,0.8366502811385096,120
CHEOPS,0.8366574674458768,10
TESS,0.8366664575890804,120
CHEOPS,0.8366741385774932,10
TESS,0.8366898268372525,120
CHEOPS,0.8366908113149595,10
TESS,0.8366988899622451,120
CHEOPS,0.8367074841193363,10
TESS,0.836723829603093,120
CHEOPS,0.8367241551840422,10
TESS,0.8367338309952981,120
TESS,0.8367374396377467,120
CHEOPS,0.8367408278545981,10
CHEOPS,0.8367574989862145,10
TESS,0.83676918689761,120
CHEOPS,0.8367741717236808,10
TESS,0.8367902416950238,120
CHEOPS,0.8367908444611472,10
CHEOPS,0.8368075155258532,10
CHEOPS,0.8368241882633195,10
TESS,0.8368337187698313,120
CHEOPS,0.8368408611346067,10
TESS,0.8368498463387793,120
CHEOPS,0.8368575321324022,10
TESS,0.836866020179844,120
CHEOPS,0.8368742048698685,10
TESS,0.836889397323445,120
CHEOPS,0.8368908776073349,10
TESS,0.8368984571029169,120
CHEOPS,0.8369075486720409,10
TESS,0.8369233933982441,120
CHEOPS,0.8369242214764177,10
TESS,0.8369334000094616,120
TESS,0.8369370026968832,120
CHEOPS,0.8369408924742131,10
CHEOPS,0.8369575669513504,10
TESS,0.8369687613984277,120
CHEOPS,0.8369742396888167,10
TESS,0.8369898110437395,120
CHEOPS,0.8369909107535226,10
CHEOPS,0.8370075835578994,10
CHEOPS,0.8370242562284553,10
TESS,0.8370332919324406,120
CHEOPS,0.8370409273600717,10
TESS,0.8370494115390491,120
CHEOPS,0.837057600097538,10
TESS,0.8370655827706076,120
CHEOPS,0.8370742710953336,10
TESS,0.8370889678096377,120
CHEOPS,0.8370909438997104,10
TESS,0.8370980241766783,120
CHEOPS,0.8371076166371767,10
TESS,0.8371229572603055,120
CHEOPS,0.8371242877687931,10
TESS,0.8371329690905356,120
TESS,0.8371365657560197,120
CHEOPS,0.8371409604393489,10
CHEOPS,0.8371576331768154,10
TESS,0.8371683359661557,120
CHEOPS,0.8371743043084316,10
TESS,0.8371893804593654,120
CHEOPS,0.8371909770458981,10
CHEOPS,0.8372076498502748,10
CHEOPS,0.8372243209149808,10
TESS,0.8372328650950498,120
CHEOPS,0.8372409935855367,10
TESS,0.8372489768062293,120
CHEOPS,0.837257664717153,10
TESS,0.8372651453613712,120
CHEOPS,0.8372743374546194,10
TESS,0.8372885382958304,120
CHEOPS,0.8372910102589962,10
TESS,0.8372975913173502,120
CHEOPS,0.8373076812567917,10
TESS,0.8373225210554566,120
CHEOPS,0.8373243557339289,10
TESS,0.837332538104699,120
TESS,0.8373361287482457,120
CHEOPS,0.8373410284713952,10
CHEOPS,0.8373576995361012,10
TESS,0.8373679104669732,120
CHEOPS,0.8373743722735676,10
TESS,0.837388949808081,120
CHEOPS,0.8373910433382735,10
CHEOPS,0.8374077160757398,10
CHEOPS,0.8374243888801166,10
TESS,0.8374324381907488,120
CHEOPS,0.8374410598779122,10
TESS,0.8374485419395886,120
CHEOPS,0.8374577326822888,10
TESS,0.8374647079521347,120
CHEOPS,0.8374744054197553,10
TESS,0.837488108782023,120
CHEOPS,0.8374910764844612,10
TESS,0.8374971583911116,120
CHEOPS,0.8375077492219275,10
TESS,0.837522084917518,120
CHEOPS,0.8375244219593939,10
TESS,0.8375321071188625,120
TESS,0.8375356917404717,120
CHEOPS,0.8375410930910102,10
CHEOPS,0.8375577658284766,10
TESS,0.8375674849677909,120
CHEOPS,0.8375744368931826,10
TESS,0.8375885191567966,120
CHEOPS,0.8375911096975593,10
CHEOPS,0.8376077823681153,10
CHEOPS,0.8376244534328212,10
TESS,0.8376320114202684,120
CHEOPS,0.8376411263041084,10
TESS,0.8376481071398585,120
CHEOPS,0.8376577989746643,10
TESS,0.8376642705428983,120
CHEOPS,0.8376744717121307,10
TESS,0.8376876792682156,120
CHEOPS,0.837691144449597,10
TESS,0.8376967255317834,120
CHEOPS,0.8377078171870633,10
TESS,0.8377216487126691,120
CHEOPS,0.8377244883186797,10
TESS,0.837731676133026,120
TESS,0.8377352547996082,120
CHEOPS,0.8377411609892357,10
CHEOPS,0.8377578321877625,10
TESS,0.8377670594686085,120
CHEOPS,0.8377745048583184,10
TESS,0.8377880885724226,120
CHEOPS,0.8377911775957847,10
CHEOPS,0.8378078486604907,10
CHEOPS,0.837824521397957,10
TESS,0.8378315845828778,120
CHEOPS,0.8378411942023338,10
TESS,0.8378476724070386,120
CHEOPS,0.8378578652670398,10
TESS,0.8378638331336619,120
CHEOPS,0.8378745379375957,10
TESS,0.8378872497544083,120
CHEOPS,0.8378912091361225,10
TESS,0.8378962926055449,120
CHEOPS,0.8379078818066784,10
TESS,0.8379212125747305,120
CHEOPS,0.8379245546110552,10
TESS,0.8379312452140999,120
TESS,0.8379348178587447,120
CHEOPS,0.8379412256757611,10
CHEOPS,0.8379578984132274,10
TESS,0.8379666340363365,120
CHEOPS,0.8379745711506938,10
TESS,0.8379876579211382,120
CHEOPS,0.8379912422153998,10
CHEOPS,0.8380079150197766,10
CHEOPS,0.8380245894300032,10
TESS,0.838031157745487,120
CHEOPS,0.8380412604277988,10
TESS,0.8380472376073085,120
CHEOPS,0.8380579332321756,10
TESS,0.8380633957244253,120
CHEOPS,0.8380746042968815,10
TESS,0.838086820240601,120
CHEOPS,0.8380912771012583,10
TESS,0.8380958596793063,120
CHEOPS,0.8381079497718142,10
TESS,0.8381207763029712,120
CHEOPS,0.8381246209034307,10
TESS,0.8381308142282634,120
TESS,0.8381343809178812,120
CHEOPS,0.838141293640897,10
CHEOPS,0.8381579663783633,10
TESS,0.8381662085371542,120
CHEOPS,0.8381746374430693,10
TESS,0.8381872272698537,120
CHEOPS,0.8381913101805356,10
CHEOPS,0.8382079829180019,10
CHEOPS,0.8382246540496183,10
TESS,0.8382307309080963,120
CHEOPS,0.8382413267870846,10
TESS,0.8382468028075782,120
CHEOPS,0.838257997918701,10
TESS,0.8382629583151889,120
CHEOPS,0.838274670589257,10
TESS,0.8382863907267936,120
CHEOPS,0.8382913433267233,10
TESS,0.8382954268199782,120
CHEOPS,0.8383080144583397,10
TESS,0.8383203401650327,120
CHEOPS,0.838324687195806,10
TESS,0.8383303832424269,120
TESS,0.8383339439770177,120
CHEOPS,0.8383413598663619,10
CHEOPS,0.8383580310648887,10
TESS,0.8383657831048822,120
CHEOPS,0.8383747053412947,10
TESS,0.8383867966185693,120
CHEOPS,0.8383913782125818,10
CHEOPS,0.8384080492103774,10
CHEOPS,0.8384247219478438,10
